"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lao PDR","LAO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27513599","4.29031658","3.69751263","4.47920704","3.54057336","3.33673191","2.93200922","3.15345573","2.76727295","3.46300411","2.91155219","1.94457507","2.07637572","2.39984965","2.29845548","2.45366454","2.36087489","2.52606821","2.24630332","2.60312223","2.05965185","2.74392009","","",
"Lebanon","LBN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.82951355","10.56254768","9.28233719","8.67109871","7.99923086","7.54867649","8.66057873","8.55984211","7.81751728","7.0073576","7.43864489","8.17744446","7.00420094","7.06795645","7.52279758","7.41596651","7.92386055","7.80396605","8.07092381","8.6936779","7.57650805","10.06154442","","",
"Liberia","LBR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87913179","2.27906799","2.28035998","2.66176748","6.3381567","7.14322186","6.06891537","4.32794046","5.99615717","11.57163811","10.35444641","9.71052551","8.15444565","7.09007835","8.77403069","10.46927643","9.90062618","10.47271252","10.35222721","8.42100334","16.96832657","16.6163311","","",
"Libya","LBY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31908512","3.92571616","4.73818302","3.97301245","3.38328195","2.51707149","2.29996443","2.41929626","2.24441886","3.5828805","3.28064442","4.01902008","","","","","","","","","","","","",
"St. Lucia","LCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.86549902","5.12139463","5.38887024","5.24069643","4.76760817","4.86039829","5.1270175","5.54166603","5.09061956","5.24410772","5.05308437","5.07998085","4.9241581","5.04967594","4.62420511","4.51419878","4.44803333","4.37286377","4.18686533","4.19073772","6.79121685","6.2111187","","",
"Latin America & Caribbean","LCN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44231431384766","6.54080431896683","6.39834115260174","6.61992289719657","6.69948494247416","6.75941349038582","6.79770459118375","6.96197297624593","7.01271374313735","7.56596229538724","7.27136384349544","7.1781251348449","7.18736637153197","7.34293029124912","7.48710465402525","7.84477494049095","7.89037761491973","8.09065047197624","7.96817517522515","7.97943975318983","8.6047007781007","8.30108407329412","","",
"Least developed countries: UN classification","LDC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04474605023478","3.47160129297985","3.69065064968735","3.89867860752874","4.10466148552327","4.05937358553308","4.21652293670855","4.26663608804044","4.15893428525173","4.46648300516643","4.13496369484592","4.04059577253458","3.96154677519096","4.15869722336414","4.16169723078774","4.26375126639235","4.17658979644726","4.01520419888911","3.8619793402416","3.86285686899619","3.95745343536932","4.05010485289533","","",
"Low income","LIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67600725979732","4.13046380264065","4.40323045818325","4.74325506289192","4.85402715653529","4.82853266351164","5.06566268780783","5.23709712021795","4.98940904551731","5.41772423272864","5.1110080429833","4.83264669285178","4.95502088400895","5.51324907616411","5.53543154527807","5.41994348154681","5.56044096296916","5.35376853990392","5.01565467322642","4.96608846522295","5.30483257910729","5.27647186065837","","",
"Liechtenstein","LIE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11","4.06","4.04","3.65","4.04","3.88","3.85","3.82","3.85","4.06","3.74","3.58","3.31","3.69","3.47","3.68","3.62","3.33","3.64","3.9","4.02","4.07","","",
"Lower middle income","LMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92714959237862","4.10942142721304","4.00649811663332","4.06715244530878","3.99462089701413","3.96534217458772","3.92629884922369","3.80508294808159","3.80370800234471","3.84581944979314","3.70207903974911","3.68703665760747","3.73969613756467","3.94803084252022","3.84918302368112","3.91574993382916","3.87696772891634","3.58955081604681","3.47632477153126","3.54441670127748","3.80635181093054","3.92743168555775","","",
"Low & middle income","LMY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.98779014343014","5.01971730942028","4.88173896763958","4.96751760039126","4.94177604574501","4.94832075039632","4.89017549944417","4.81219567665542","4.83720469198321","5.15556659293205","4.99131207830771","4.98306482885624","5.03162187006719","5.11637141353104","5.14713447227274","5.24314012501913","5.25642020771498","5.26201479587672","5.20540513504954","5.25729968804914","5.53312249871676","5.43758265074731","","",
"Lesotho","LSO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6117692","7.27745867","6.54458666","6.04550791","6.05738831","5.44926691","6.11966372","7.22254515","7.66656303","8.95305061","7.64088917","9.07558823","10.04389858","10.99592113","9.99930382","9.2965641","9.24261093","10.57480335","11.114995","11.94662285","10.27927017","10.21370411","","",
"Late-demographic dividend","LTE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33082185454985","5.24165847933461","5.28864388278702","5.20063625888784","5.10044137815194","5.07821287818661","4.99998198299164","4.90983702788336","5.01950967295063","5.46310428186434","5.23835190819019","5.15987944499067","5.1925613629095","5.30408280351328","5.39891967201168","5.46083926224524","5.54560359253077","5.64434725273986","5.62427027060397","5.78090134202871","6.1389784427999","5.97009524312491","","",
"Lithuania","LTU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.01","6.14","6.19","5.51","5.65","5.84","5.76","6.29","7.37","6.81","6.49","6.28","6.13","6.19","6.49","6.64","6.48","6.53","6.99","7.48","7.82","7.46","",
"Luxembourg","LUX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93","6.38","6.76","6.96","7.28","7.12","6.64","6.16","6.23","6.95","6.66","5.95","5.29","5.24","5.23","5.08","5.07","5.14","5.28","5.47","5.74","5.67","5.46","",
"Latvia","LVA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43","5.77","5.76","5.48","6.2","5.83","5.7","5.51","5.58","6.1","6.1","5.72","5.41","5.41","5.46","5.65","6.13","5.97","6.19","6.61","7.25","9.04","","",
"Macao SAR, China","MAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69304585","3.81601191","4.06117535","4.08037519","4.23211098","4.37350655","4.56586647","4.80759001","4.83789158","5.27312183","5.41861057","5.37019396","5.39619017","5.25540543","5.41626596","5.10435581","5.09203386","4.98920393","4.94516659","4.99129868","5.83834505","5.73834944","","",
"Monaco","MCO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69517851","3.75390792","3.80860424","4.43205786","4.52466917","4.50320387","4.29524565","3.81156135","4.08357811","4.84195948","4.95791674","4.63501215","4.7558527","4.57341814","4.44085073","4.31544638","4.12037039","4.15852404","4.03953457","3.87725186","4.27983093","3.68486166","","",
"Moldova","MDA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93","6.23","7.4","7.02","8.97","9.56","10.54","11.02","10.95","13.68","10.13","9.1","9.14","8.68","8.63","8.56","7.54","7.13","6.71","6.5","7","7.75","","",
"Madagascar","MDG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99177575","4.11513805","4.92547607","5.00276518","5.25089979","5.2155776","5.07203817","4.60865784","4.08111715","4.38469839","4.69762659","4.521595","3.9110589","3.75156283","4.46240282","5.0062542","5.33248854","4.80225992","4.22846937","3.10129309","3.72316122","3.5045228","","",
"Maldives","MDV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.74","8.21","8.78","6.78","7.48","8.83","8.05","8.31","11.47","10.09","8.49","7.92","8.67","8.16","7.91","8.73","10.31","9.27","7.44","7.66","11.35","10.03","","",
"Middle East & North Africa","MEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42410976083395","4.76441744009346","4.6487418059462","4.49504856907481","4.27208398880582","4.03678189657198","3.94551491430619","3.98998195015451","3.87129267579779","4.8218118982468","4.5797506397915","4.4705568287436","4.52807294653095","4.56923134389741","4.96538535967141","5.52668184624732","5.87301356646781","5.80367911887701","5.46954496129707","5.36349828535409","6.03653430740961","5.76581926044202","","",
"Mexico","MEX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44912481","4.8203578","5.07164288","5.81486416","5.95390368","5.83612156","5.65525532","5.76644468","5.69886971","6.12978411","5.73688889","5.51883602","5.66522074","5.80923605","5.55340958","5.72277355","5.55345821","5.45759058","5.38345814","5.44796371","6.22204065","6.07868719","","",
"Marshall Islands","MHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4808979","14.81642723","12.84072018","12.76533508","15.61940098","20.21598053","20.33398056","16.26939583","15.20470905","14.53969955","13.93147564","13.08627224","13.03814125","13.46883583","13.20781231","15.33984375","15.73866177","14.38502884","15.26284122","14.82552052","12.58777618","12.54863834","","",
"Middle income","MIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01318875882105","5.03614646546365","4.89157466421296","4.97207621000421","4.94354655428164","4.9507641278258","4.88663480093109","4.80367086319615","4.83410228815609","5.15016760775347","4.98909145347187","4.98563728113785","5.03278284578138","5.11099065430566","5.14163920988506","5.24056447514092","5.25264743775777","5.26091600564226","5.20764459893277","5.26087498709499","5.53607797748909","5.4394891601835","","",
"North Macedonia","MKD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87","8.38","8.98","9.01","8.47","7.68","7.38","6.57","6.55","6.53","6.71","6.52","6.61","6.72","6.29","6.34","6.38","6.44","6.46","7.07","7.73","8.52","","",
"Mali","MLI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46631575","4.51950884","4.99773645","5.0505991","5.21767759","5.19516516","5.45589256","5.25303173","5.02686644","5.2122364","4.67865133","4.01483774","3.7521615","3.96750712","4.48158312","4.11143351","3.77377558","3.67425752","3.73249912","3.82943797","3.47597885","4.47341442","","",
"Malta","MLT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.57","7","7.71","7.9","8.05","8.66","8.81","8.17","7.86","7.92","7.95","8.45","8.38","8.5","9.09","8.9","8.97","8.73","8.55","9.15","10.74","10.58","","",
"Myanmar","MMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2.15","2.58","2.38","2.32","2.33","2.25","2.02","2.11","2.16","1.96","1.93","2.41","3.2","4.39","5.48","5.11","5.08","4.9","4.71","4.62","5.63","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.71388407110167","5.06810673541349","4.98406634169461","4.82810771295463","4.73218583735115","4.56039188810035","4.46277504199216","4.49344095450209","4.50160688898285","5.28043138329108","5.16983943115519","5.1701533648354","5.29634915892463","5.11138909180584","5.47846633357105","5.98688588294723","6.37205862858869","6.3566592291603","6.01773136979651","5.44727826888009","5.43102632072292","5.47267956985988","","",
"Montenegro","MNE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97","8.3","8.47","8","9.02","8.63","7.98","8.34","8.33","11.42","10.55","","",
"Mongolia","MNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69538355","5.05435562","5.18856382","4.10218763","4.15718555","3.7552557","3.74971509","4.07522774","4.55693007","4.45980072","3.73945689","3.58612084","3.85800076","4.08932018","4.20989752","4.23154545","4.58008575","4.33954334","4.53449297","4.49497843","4.6662488","6.911304","","",
"Northern Mariana Islands","MNP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18767238","2.87893057","3.2773509","3.39533854","3.67226458","4.37538815","4.08873844","3.93067098","4.22139311","5.20390034","5.43892908","5.00311899","5.24640608","6.12585449","6.33251858","6.71663332","7.28134441","7.83763266","8.0889616","7.95272589","7.56957626","9.05218315","","",
"Mauritania","MRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37824655","3.5718379","4.00224972","4.03254652","3.70429492","3.40312648","2.70252752","2.87644005","3.01338983","3.11034036","2.63618922","2.47383666","2.64919329","2.86799884","3.46724391","3.67363763","3.09630585","3.31550789","3.17838526","3.30148649","3.38773394","4.12218571","","",
"Mauritius","MUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85734653","2.92151856","3.18897271","3.18201613","3.31652546","3.51794028","3.60573649","3.52321672","3.93896508","4.17035627","4.51898289","4.25059652","4.21993399","4.620821","5.38024664","5.55042362","5.54289532","5.61408615","5.63982916","6.02485895","6.48210192","6.39258909","","",
"Malawi","MWI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35247517","2.06040049","2.69725966","3.32019806","4.07199907","4.30046511","4.91223288","5.44258356","6.10668802","5.87333822","5.14304781","5.32226658","6.02199793","8.22379494","6.89776182","6.62879086","7.72703791","7.58438921","6.87366676","7.15010023","7.0088768","7.41194487","","",
"Malaysia","MYS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51463366","2.6753974","2.66876554","2.92417073","2.86016941","2.78692698","3.10897732","3.07041144","3.00692558","3.2610569","3.16474271","3.31451917","3.45786357","3.51276922","3.71036959","3.82201481","3.70085335","3.71472311","3.75944281","3.83991051","4.08395433","4.38380671","","",
"North America","NAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2027101898687","12.8715484829663","13.660911871003","14.1071425813073","14.1259620627791","14.1217794642216","14.2409157918453","14.4140399889776","14.6744239846007","15.720389826408","15.6614112631428","15.5460264478623","15.5524514620535","15.4414987175635","15.646555075246","16.0395782827803","16.3685319431601","16.3128433731192","16.1883866378522","16.242156447498","18.3445541762211","16.969612363266","16.1555246196152","",
"Namibia","NAM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23999977","9.64409447","9.68074989","9.91340542","10.12623405","10.08441544","10.57086945","10.71633053","9.91801167","9.04967022","9.72781372","9.83193302","9.26659298","9.06448746","8.4089098","9.98109627","9.3223238","8.72573948","8.31648731","8.43033981","8.90162563","9.38092136","","",
"New Caledonia","NCL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65891504","4.72659349","4.82717037","4.74740648","4.97818327","5.87749624","5.99335575","5.43105888","5.24640608","5.33850145","4.96100473","4.87323856","4.30732679","4.46636009","4.45377159","5.34745932","4.53239059","5.57609606","5.30310822","5.66642094","6.17012262","5.81452751","","",
"Nigeria","NGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1973834","3.18946862","2.49063969","5.05360985","4.63368416","4.46591949","4.25775146","3.90997243","3.69581532","3.5801971","3.29653287","3.32077932","3.35984254","3.4206934","3.34840417","3.58194995","3.64773679","3.74762511","3.09069347","2.98547053","3.38063431","4.07625723","","",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23883677","5.48459768","5.73315859","6.08317614","6.05740356","6.22468948","6.35756445","6.95643044","7.16700697","7.68584394","7.71019173","7.44982004","7.48836899","7.63869238","7.97716141","7.96303272","8.04877567","8.32754421","8.4993515","8.56945896","8.65219975","9.68343163","","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71","8.06","8.65","9.06","9.11","9.1","9.08","9.05","9.28","9.99","10.16","10.23","10.54","10.58","10.57","10.32","10.06","10.11","10.02","10.14","11.21","11.29","","",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","8.01","8.98","9.19","8.8","8.3","7.88","8.02","7.92","9.03","8.86","8.73","8.72","8.87","9.28","10.07","10.53","10.23","9.96","10.44","11.42","10.08","8.14","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13","3.81","3.94","3.86","4.05","3.95","3.54","3.67","3.82","3.9","4.36","4.45","4.49","4.63","5.08","5.47","5.42","4.72","4.53","4.45","5.21","5.42","","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.96671295","16.22330093","13.80812454","9.97444248","6.87889576","10.82081795","12.41761494","24.23068047","23.0041008","12.31575871","12.6964016","9.96043968","8.84148979","9.85010052","8.38675785","14.00562382","10.99060059","11.4886446","11.10239792","11.55542469","12.68183994","13.06414223","","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4700222","7.5789361","7.90045929","7.72169256","7.90090561","8.27334881","8.63841629","8.32904434","9.12382889","9.62076378","9.59277534","9.51987362","9.65163612","9.36019325","9.40168381","9.28344345","9.24379444","8.96694851","9.0351162","9.49310207","10.07205391","10.04858398","","",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33480834914844","9.8147625832679","10.2414018995634","10.4613124614682","10.4180341755382","10.4695534678135","10.5446799937007","10.5189606278454","10.7181364750036","11.6585770877137","11.5487816818269","11.5878584397011","11.7175048520206","11.7116771669851","11.8713933316505","12.2375036414102","12.4029721209512","12.360412390282","12.3210985157721","12.5185743993372","13.9252685582926","13.3512527020392","","",
"Oman","OMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68485427","2.70073724","2.77737164","2.77524447","2.59660101","2.26479053","2.01985121","2.11371112","1.75567567","2.4694581","2.47588587","2.23611403","2.27702832","2.5054009","3.13740134","4.07826233","4.17580843","3.95418668","3.21469474","3.80648994","5.25332022","4.37028217","","",
"Other small states","OSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09087300098701","5.11865762574197","5.41718113821484","5.59462532431242","5.51142072833475","5.46564687742215","5.23145776069974","5.25138986676857","5.36904818937702","5.9366418363134","5.73559487172238","5.54101537579432","5.5618948318811","5.75723227882043","5.92206665237204","6.20126417936861","6.28451925655701","6.182580947653","6.1144881669079","6.21074315253667","7.26466908106065","7.35955898953932","","",
"Pakistan","PAK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71176577","2.54956865","2.66229343","2.30006313","2.22177458","2.55108738","2.86177492","2.81689191","2.71266913","2.47458911","2.39686537","2.14016914","2.20038652","2.4017837","2.45603824","2.45764351","2.57026362","2.7863009","2.82844949","2.84736943","2.95273018","2.91131568","","",
"Panama","PAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23963356","7.17009974","7.31349277","6.95631361","7.34004402","6.43272924","6.7842741","7.62018394","7.05229712","7.24006367","7.4865942","7.08092785","6.74132681","6.75967455","7.16729832","7.18962574","7.35213518","7.42582321","7.87820292","8.46795654","10.8049345","9.68179989","","",
"Peru","PER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41482639","4.72161007","4.93902254","4.58695936","4.42970943","4.66595268","4.4095645","4.42612123","4.5332098","4.96515894","4.71503925","4.53500509","4.73488665","4.7487607","4.96445227","4.96122217","4.95967245","4.8808279","5.15967131","5.17916393","6.28521156","6.15173197","","",
"Philippines","PHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06","2.85","2.64","3.08","3.05","3.74","3.78","3.75","3.86","4.16","4.13","4.03","4.18","4.27","3.7","3.9","3.95","3.96","3.95","4.17","5.16","5.87","5.1","",
"Palau","PLW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69525814","7.79659462","8.01948452","8.96286488","9.91890907","9.29251766","9.56446457","9.80653","9.40130234","10.30605984","11.61802578","10.86477661","11.4970541","11.97790623","12.12317181","11.33741093","11.62825298","12.52633381","12.85856915","13.40278435","14.34041405","16.38419533","","",
"Papua New Guinea","PNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0184176","2.3006382","2.77562952","2.4531486","2.59372902","2.44874048","2.42600322","2.42102122","2.13526058","2.32937527","2.10756016","2.29397798","2.66693544","2.99727893","3.27119064","1.81881714","2.33063054","2.22970986","2.30051899","2.3253386","2.30193973","2.32032132","","",
"Poland","POL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29","5.67","6.07","5.95","5.87","5.81","5.8","5.87","6.38","6.59","6.47","6.29","6.27","6.48","6.43","6.4","6.59","6.58","6.31","6.46","6.5","6.44","6.68","",
"Pre-demographic dividend","PRE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47200211487488","3.80449643343092","3.64548492100175","4.50981504229819","4.54167220648965","4.28153102262581","4.22948464848822","4.169584826663","3.97671467383527","4.28092872316978","3.87015060018527","3.73573531970969","3.61317444474991","3.76625254523875","3.72446283994207","3.99053718271287","4.32349140827026","4.17328400495785","3.87418067155154","3.90716492655142","4.46453739289261","4.56033316458565","","",
"Puerto Rico","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.63","8.79","9.12","9.53","9.65","9.35","9.25","9.58","10.13","10.03","9.73","9.65","9.4","9.34","9.32","9.39","9.31","9.41","9.51","10.55","11.14","10.62","",
